Tamano  Tiempo(ns)  media_OB  max_OB  min_OB
  8740   420.30    12.00       14     1
  8750   419.04    12.00       14     1
  8760   419.02    12.00       14     1
  8770   418.77    12.00       14     1
  8780   419.26    12.00       14     1
  8790   418.83    12.00       14     1
  8800   420.05    12.00       14     1
  8810   419.66    12.00       14     1
  8820   418.65    12.00       14     1
  8830   419.37    12.00       14     1
  8840   421.98    12.00       14     1
  8850   420.14    12.00       14     1
  8860   419.63    12.00       14     1
  8870   420.23    12.00       14     1
  8880   420.12    12.00       14     1
  8890   419.39    12.00       14     1
  8900   429.35    12.00       14     1
  8910   419.34    12.00       14     1
  8920   427.15    12.00       14     1
  8930   422.90    12.00       14     1
  8940   419.73    12.00       14     1
  8950   421.91    12.00       14     1
  8960   420.50    12.00       14     1
  8970   420.35    12.00       14     1
  8980   419.54    12.00       14     1
  8990   422.57    12.00       14     1
  9000   420.42    12.00       14     1
  9010   421.00    12.00       14     1
  9020   429.28    12.00       14     1
  9030   426.19    12.00       14     1
  9040   424.83    12.00       14     1
  9050   430.43    12.00       14     1
  9060   432.47    12.00       14     1
  9070   420.65    12.00       14     1
  9080   420.69    12.00       14     1
  9090   420.02    12.00       14     1
  9100   420.05    12.00       14     1
  9110   420.21    12.00       14     1
  9120   420.82    12.00       14     1
  9130   420.65    12.00       14     1
  9140   421.93    12.00       14     1
  9150   419.97    12.00       14     1
  9160   421.29    12.00       14     1
  9170   421.40    12.00       14     1
  9180   420.77    12.00       14     1
  9190   420.18    12.00       14     1
  9200   419.83    12.00       14     1
  9210   430.39    12.00       14     1
  9220   427.26    12.00       14     1
  9230   419.95    12.00       14     1
  9240   420.12    12.00       14     1
  9250   420.10    12.00       14     1
  9260   421.33    12.00       14     1
  9270   420.22    12.00       14     1
  9280   421.22    12.00       14     1
  9290   420.69    12.00       14     1
  9300   420.24    12.00       14     1
  9310   421.72    12.00       14     1
  9320   420.62    12.00       14     1
  9330   420.14    12.00       14     1
  9340   421.16    12.00       14     1
  9350   421.08    12.00       14     1
  9360   419.93    12.00       14     1
  9370   421.32    12.00       14     1
  9380   420.66    12.00       14     1
  9390   420.12    12.00       14     1
  9400   423.88    12.00       14     1
  9410   427.77    12.00       14     1
  9420   420.22    12.00       14     1
  9430   426.57    12.00       14     1
  9440   421.78    12.00       14     1
  9450   420.75    12.00       14     1
  9460   420.75    12.00       14     1
  9470   421.97    12.00       14     1
  9480   420.61    12.00       14     1
  9490   420.92    12.00       14     1
  9500   421.77    12.00       14     1
  9510   420.68    12.00       14     1
  9520   422.65    12.00       14     1
  9530   420.37    12.00       14     1
  9540   420.19    12.00       14     1
  9550   425.25    12.00       14     1
  9560   420.52    12.00       14     1
  9570   421.68    12.00       14     1
  9580   420.37    12.00       14     1
  9590   420.69    12.00       14     1
  9600   422.46    12.00       14     1
  9610   418.79    12.00       14     1
  9620   419.88    12.00       14     1
  9630   420.82    12.00       14     1
  9640   421.06    12.00       14     1
